"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"508","Two Mankad/premeditation counter-measures from Ashwin later, Warner's now standing behind the bowling crease<U+0001F602>",FALSE,3,"srinathsripath",2019-04-29 14:58:11,FALSE,"1122876898961285122","1122877748123295745","17771011","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","srinathsripath",0,FALSE,FALSE,NA,NA
"509","RT @Kavitha70826745: Mankad Ashwin M**** c**** What he playing Gully Cricket #SRHvKXIP",FALSE,0,NA,2019-04-29 14:57:29,FALSE,NA,"1122877570884571139",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kavitha70826745",1,TRUE,FALSE,NA,NA
"510","Ashwin wanted to mankad saha smh!always does it when he knows he can't get a wicket",FALSE,0,NA,2019-04-29 14:56:34,FALSE,NA,"1122877341238214661",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Kairu_Waweru",0,FALSE,FALSE,NA,NA
"511","Mankad Ashwin M**** c**** What he playing Gully Cricket #SRHvKXIP",FALSE,5,NA,2019-04-29 14:56:09,FALSE,NA,"1122877233406693376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kavitha70826745",1,FALSE,FALSE,NA,NA
"512","Ashwin attempts for Mankad again<U+0001F923><U+0001F923><U+0001F923>.
#SRHvKXIP",FALSE,2,NA,2019-04-29 14:55:53,FALSE,NA,"1122877167203827712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaruvadaSagar",0,FALSE,FALSE,NA,NA
"513","There’s only one way they can get wickets, and we all know what that is! #Mankad #SRHvKXIP",FALSE,0,NA,2019-04-29 14:55:32,FALSE,NA,"1122877080025255936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MehtaMorphosis",0,FALSE,FALSE,NA,NA
"514","Ashwin gets hit for six, retaliates by seeing if there was a chance of a mankad... #IPL2019",FALSE,1,NA,2019-04-29 14:55:25,FALSE,NA,"1122877049964834817",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","InnoBystander",0,FALSE,FALSE,NA,NA
"515","Ashwin plz Mankad again",FALSE,1,NA,2019-04-29 14:54:48,FALSE,NA,"1122876897057280004",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KvngMcTxminay",0,FALSE,FALSE,NA,NA
"516","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 14:44:08,FALSE,NA,"1122874208978006017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aditya_k168",345,TRUE,FALSE,NA,NA
"517","RT @nnisnews: Chennai Traffic Police Uses Ashwin’s ‘Mankad’ Incident To Raise Road Safety Awareness
@ashwinravi99 @josbuttler @lionsdenkxip…",FALSE,0,NA,2019-04-29 14:42:37,FALSE,NA,"1122873828374454272",NA,"<a href=""http://www.twitter.com/CabipoolCHN"" rel=""nofollow"">RT/FAV Bot CHN</a>","CabipoolCHN",1,TRUE,FALSE,NA,NA
"518","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 14:36:07,FALSE,NA,"1122872192017018895",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shoaib_SRK1",345,TRUE,FALSE,NA,NA
"519","RT @achu17: @prithinarayanan @ashwinravi99 He is going to mankad you now :P",FALSE,0,NA,2019-04-29 14:19:15,FALSE,NA,"1122867948505296897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nottylad1",2,TRUE,FALSE,NA,NA
"520","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 14:18:58,FALSE,NA,"1122867878170992640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I_Nitharshan",345,TRUE,FALSE,NA,NA
"521","Dr. Harkant Mankad, visiting faculty, Woxsen School of Business, explains how Economics is a basic building block f… https://t.co/ybHULZQjI9",FALSE,4,NA,2019-04-29 14:07:08,TRUE,NA,"1122864899644739587",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Woxsen",0,FALSE,FALSE,NA,NA
"522","Chennai Traffic Police Uses Ashwin’s ‘Mankad’ Incident To Raise Road Safety Awareness
@ashwinravi99 @josbuttler… https://t.co/QQyVgXvXNY",FALSE,1,NA,2019-04-29 13:53:42,TRUE,NA,"1122861520747057153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nnisnews",1,FALSE,FALSE,NA,NA
"523","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 13:47:28,FALSE,NA,"1122859948071718913",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Shahnwarma",345,TRUE,FALSE,NA,NA
"524","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 13:32:44,FALSE,NA,"1122856243058466817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShahKaRutbaa",345,TRUE,FALSE,NA,NA
"525","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 13:28:04,FALSE,NA,"1122855065914527744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sivaram501",345,TRUE,FALSE,NA,NA
"526","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 13:26:25,FALSE,NA,"1122854651345260544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sadhnaaa4",345,TRUE,FALSE,NA,NA
"527","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 13:17:41,FALSE,NA,"1122852456600182785",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","psm_0938",345,TRUE,FALSE,NA,NA
"528","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 13:13:37,FALSE,NA,"1122851432602984449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","newyorker_1982",345,TRUE,FALSE,NA,NA
"529","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 13:13:17,FALSE,NA,"1122851348867768321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsMeeAdi",345,TRUE,FALSE,NA,NA
"530","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 13:05:03,FALSE,NA,"1122849273597444097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SRKArjun14",345,TRUE,FALSE,NA,NA
"531","Playoffs are on the way!
Follow @cricmemes007 
Tag all the disappointed RCB fans!
.
#royalchallengersbangalore #rcb… https://t.co/8zxWirRFb4",FALSE,0,NA,2019-04-29 13:04:40,TRUE,NA,"1122849177266872322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cric_memes",0,FALSE,FALSE,NA,NA
"532","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 12:54:49,FALSE,NA,"1122846702149361670",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Durga_EthanHunt",345,TRUE,FALSE,NA,NA
"533","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 12:44:49,FALSE,NA,"1122844181938884611",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iRavi_Inamdar",345,TRUE,FALSE,NA,NA
"534","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 12:42:11,FALSE,NA,"1122843519515648000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Parix26",345,TRUE,FALSE,NA,NA
"535","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 12:25:14,FALSE,NA,"1122839256064352257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gandhiOwl",345,TRUE,FALSE,NA,NA
"536","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 12:17:16,FALSE,NA,"1122837252470493184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","absycric",345,TRUE,FALSE,NA,NA
"537","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 12:16:48,FALSE,NA,"1122837134266617856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShubhamS90",345,TRUE,FALSE,NA,NA
"538","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 12:15:08,FALSE,NA,"1122836714349711360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohan_ashwin",345,TRUE,FALSE,NA,NA
"539","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 12:10:23,FALSE,NA,"1122835517735727105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahir_belives4",345,TRUE,FALSE,NA,NA
"540","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 12:00:01,FALSE,NA,"1122832910464081921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sivaoffl_",345,TRUE,FALSE,NA,NA
"541","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 11:54:01,FALSE,NA,"1122831399323463680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cricdrugs_",345,TRUE,FALSE,NA,NA
"542","RT @DaleSteyn62: So here’s a mankad suggestion. <U+0001F3CF> 
Why not get the 3rd umpire to check the front foot for no balls, if he/she notices a bat…",FALSE,0,NA,2019-04-29 11:53:20,FALSE,NA,"1122831225612324864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OfficialC365",277,TRUE,FALSE,NA,NA
"543","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 11:52:38,FALSE,NA,"1122831053243043840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hetanshdesai",345,TRUE,FALSE,NA,NA
"544","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 11:46:31,FALSE,NA,"1122829513858007042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MSDivyanshu",345,TRUE,FALSE,NA,NA
"545","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 11:43:52,FALSE,NA,"1122828846284152836",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","harshithsayzz",345,TRUE,FALSE,NA,NA
"546","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 11:43:25,FALSE,NA,"1122828730236198913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thameemuduman",345,TRUE,FALSE,NA,NA
"547","@SinghviShlok @ashwinravi99 @josbuttler @rajasthanroyals @IPL Close game they could've won :
1) against kxip despit… https://t.co/iKZnlFT2Tc",FALSE,1,"TownChill123",2019-04-29 11:40:42,TRUE,"1122827481013051392","1122828047025987584","317309921","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TownChill123",0,FALSE,FALSE,NA,NA
"548","@SinghviShlok @ashwinravi99 @josbuttler @rajasthanroyals @IPL RR are out of top 4 contention due to its own mistake… https://t.co/s1mMfRGmdm",FALSE,0,"SinghviShlok",2019-04-29 11:35:43,TRUE,"1122420972378828800","1122826792098680833","627212797","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TownChill123",0,FALSE,FALSE,NA,NA
"549","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 11:32:44,FALSE,NA,"1122826043058872320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kool_SRB",345,TRUE,FALSE,NA,NA
"550","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 11:32:42,FALSE,NA,"1122826035194519553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Attitudist",345,TRUE,FALSE,NA,NA
"551","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 11:18:15,FALSE,NA,"1122822399013994496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","babykababu",345,TRUE,FALSE,NA,NA
"552","#IPL2019 Fans feel he is a 4D player as he can also mankad... #SRHvKXIP @ashwinravi99 @lionsdenkxip @SunRisers @IPL 
https://t.co/KN3GM8fFht",FALSE,0,NA,2019-04-29 11:15:37,FALSE,NA,"1122821737719013377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indiacom",0,FALSE,FALSE,NA,NA
"553","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 11:02:07,FALSE,NA,"1122818336562339840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mahesh92157653",345,TRUE,FALSE,NA,NA
"554","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 10:51:48,FALSE,NA,"1122815742217375744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vineethdhfm143",345,TRUE,FALSE,NA,NA
"555","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 10:47:00,FALSE,NA,"1122814534526259200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gypsz13",345,TRUE,FALSE,NA,NA
"556","RT @Colly622: Love @imVkohli reaction catching @ashwinravi99 Great entertainment @RCBTweets and @IPL !! <U+0001F44F><U+0001F3FB> Mother cricket always gets you!!…",FALSE,0,NA,2019-04-29 10:38:58,FALSE,NA,"1122812513253335040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raju_dharmarapu",447,TRUE,FALSE,NA,NA
"557","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 10:30:22,FALSE,NA,"1122810347327332352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yudibhatt",345,TRUE,FALSE,NA,NA
"558","RT @DaleSteyn62: So here’s a mankad suggestion. <U+0001F3CF> 
Why not get the 3rd umpire to check the front foot for no balls, if he/she notices a bat…",FALSE,0,NA,2019-04-29 10:28:11,FALSE,NA,"1122809799434035201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","REVOLP",277,TRUE,FALSE,NA,NA
"559","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 10:22:51,FALSE,NA,"1122808455801266178",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","its_TANVI",345,TRUE,FALSE,NA,NA
"560","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 10:14:20,FALSE,NA,"1122806314038489088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nivassmohan",345,TRUE,FALSE,NA,NA
"561","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 10:08:47,FALSE,NA,"1122804915993231360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Birju_24",345,TRUE,FALSE,NA,NA
"562","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 09:58:25,FALSE,NA,"1122802306821476352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imcckr",345,TRUE,FALSE,NA,NA
"563","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 09:57:13,FALSE,NA,"1122802006777667584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MumbaiMaheshFan",345,TRUE,FALSE,NA,NA
"564","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 09:47:27,FALSE,NA,"1122799549376917505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LHS_RHS",345,TRUE,FALSE,NA,NA
"565","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 09:47:03,FALSE,NA,"1122799448407412736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AjaySasthry",345,TRUE,FALSE,NA,NA
"566","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 09:43:48,FALSE,NA,"1122798627620098048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashutosh_Jr",345,TRUE,FALSE,NA,NA
"567","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 09:36:06,FALSE,NA,"1122796690321227776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarziCricketer",345,TRUE,FALSE,NA,NA
"568","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 09:25:16,FALSE,NA,"1122793963566407680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Akash44563094",345,TRUE,FALSE,NA,NA
"569","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 09:18:30,FALSE,NA,"1122792260372848640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","s08prashant",345,TRUE,FALSE,NA,NA
"570","RT @Arun_Srinivasn: @lionsdenkxip Mankad Ashwin gets no award?",FALSE,0,NA,2019-04-29 09:17:27,FALSE,NA,"1122791997780021248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imgowraina",1,TRUE,FALSE,NA,NA
"571","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 09:09:49,FALSE,NA,"1122790077623455745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Me_namita18",345,TRUE,FALSE,NA,NA
"572","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 09:06:53,FALSE,NA,"1122789338368987136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eyeamrosh",345,TRUE,FALSE,NA,NA
"573","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 09:06:37,FALSE,NA,"1122789272711352321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rohitanand37",345,TRUE,FALSE,NA,NA
"574","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 09:01:36,FALSE,NA,"1122788009315667969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImDhwanii",345,TRUE,FALSE,NA,NA
"575","@ashwinravi99 @RCGameforLife Nope!! You will go for another Mankad <U+0001F602><U+0001F602>",FALSE,3,"ashwinravi99",2019-04-29 08:53:56,FALSE,"1122782292051513344","1122786079713529856","358814014","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeSharma11",0,FALSE,FALSE,NA,NA
"576","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 08:52:08,FALSE,NA,"1122785626485444608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bowya8",345,TRUE,FALSE,NA,NA
"577","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 08:46:20,FALSE,NA,"1122784166687305728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ROHITGANWANI",345,TRUE,FALSE,NA,NA
"578","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 08:41:14,FALSE,NA,"1122782882219454465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anand_ab19",345,TRUE,FALSE,NA,NA
"579","@ashwinravi99 @RCGameforLife Anna win tonight, whether it takes to mankad Warner.",FALSE,18,"ashwinravi99",2019-04-29 08:39:59,FALSE,"1122782292051513344","1122782570347819009","358814014","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mufaddal_vohra",0,FALSE,FALSE,NA,NA
"580","@RCBTweets We are very generous as a team. Let's give @ashwinravi99 a Mankad Award.",FALSE,0,"RCBTweets",2019-04-29 08:38:46,FALSE,"1122529650729611264","1122782261760249863","70931004","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sujeeth_rao",0,FALSE,FALSE,NA,NA
"581","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 08:31:40,FALSE,NA,"1122780474714157056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarkarsubha84",345,TRUE,FALSE,NA,NA
"582","RT @Sportsfreakconz: Mankad ethics have nothing on football's custom of kicking it out when a player is injured. 
Both situations could be…",FALSE,0,NA,2019-04-29 08:31:11,FALSE,NA,"1122780355012882438",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadMaclegend",1,TRUE,FALSE,NA,NA
"583","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 08:25:58,FALSE,NA,"1122779040585142272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tumitsumit",345,TRUE,FALSE,NA,NA
"584","@sacredutd @beardedCVS @EliteEvilQueen @RomanaRaza Ashwin even did mankad . Ashwin even argued with umpires when ru… https://t.co/oSMARF9upI",FALSE,0,"sacredutd",2019-04-29 08:25:20,TRUE,"1122777201366032384","1122778881373532160","4377031100","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cricfam",0,FALSE,FALSE,NA,NA
"585","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 08:24:36,FALSE,NA,"1122778697180729344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FARZICRICKET",345,TRUE,FALSE,NA,NA
"586","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 08:22:13,FALSE,NA,"1122778100079763456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vasu_1001",345,TRUE,FALSE,NA,NA
"587","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 08:19:19,FALSE,NA,"1122777370165776385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satyakam92",345,TRUE,FALSE,NA,NA
"588","RT @ohgoditsmayhem: Rohit Sharma trying to Mankad bowler. Truly next level skipper. https://t.co/QjWh5w31LB",FALSE,0,NA,2019-04-29 08:17:49,FALSE,NA,"1122776991487250433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deepu576",345,TRUE,FALSE,NA,NA
